vid,name
瞳孔放大,瞳孔放大
轻压指甲，指头...,轻压指甲，指头...
晚发月经,晚发月经
入球小动脉玻璃样变,入球小动脉玻璃样变
口腔痛,口腔痛
酒精中毒性幻觉症,酒精中毒性幻觉症
“红光满面”,“红光满面”
面、颈部味觉性多汗,面、颈部味觉性多汗
心尖搏动弥散,心尖搏动弥散
假牙疼痛,假牙疼痛
指甲嵌入肉,指甲嵌入肉
歪斜指,歪斜指
味觉异常,味觉异常
长期使用皮质类...,长期使用皮质类...
青春危险期,青春危险期
角膜混浊,角膜混浊
创伤性宫腔粘连,创伤性宫腔粘连
腰软不能直起,腰软不能直起
胫骨粗隆肿胀,胫骨粗隆肿胀
类癌综合征,类癌综合征
食管左壁形成压足跡,食管左壁形成压足跡
甲状腺机能亢进,甲状腺机能亢进
视物模糊,视物模糊
一过性昏厥,一过性昏厥
中枢性耳聋,中枢性耳聋
睑内翻,睑内翻
心房游走性节律,心房游走性节律
脑脊液蛋白量增高,脑脊液蛋白量增高
肝脏轻度脂肪变性,肝脏轻度脂肪变性
鼻翼上方缺损,鼻翼上方缺损
涩脉,涩脉
小指不明原因痛,小指不明原因痛
下肢肌肉瘫痪,下肢肌肉瘫痪
胸段或腰段脊髓伤,胸段或腰段脊髓伤
心脏失代偿,心脏失代偿
婴儿睡觉出汗,婴儿睡觉出汗
促甲状腺激素偏高,促甲状腺激素偏高
尿道烧灼感,尿道烧灼感
急腹症,急腹症
肾小球基底膜蛾噬现象,肾小球基底膜蛾噬现象
外耳道癣,外耳道癣
静脉曲张性外痔,静脉曲张性外痔
儿童恐怖症,儿童恐怖症
四肢血压脉搏不对称,四肢血压脉搏不对称
脑沟变宽,脑沟变宽
肝脏肿大,肝脏肿大
血崩,血崩
骨软化症,骨软化症
畏热,畏热
夜盲,夜盲
脊柱破坏,脊柱破坏
剧痒的疣状结节,剧痒的疣状结节
稽留热,稽留热
溶骨性损害,溶骨性损害
肢端接连出现苍...,肢端接连出现苍...
食管下段静脉曲张,食管下段静脉曲张
腕枪刺状畸形,腕枪刺状畸形
痉挛性截瘫期,痉挛性截瘫期
溢乳,溢乳
酒精性胃黏膜损伤,酒精性胃黏膜损伤
颌下腺疼痛、压痛,颌下腺疼痛、压痛
唇红干燥,唇红干燥
脊髓压迫,脊髓压迫
咳嗽伴杵状指,咳嗽伴杵状指
中枢性发热,中枢性发热
颅缝过早闭合,颅缝过早闭合
尿液中有稠厚胶样物,尿液中有稠厚胶样物
酒后四肢酸痛,酒后四肢酸痛
线状骨折,线状骨折
以头昏为主的眩晕,以头昏为主的眩晕
斜视,斜视
语音震颤增强,语音震颤增强
胆道蛔虫症,胆道蛔虫症
脐带血流,脐带血流
一过性全面性遗忘,一过性全面性遗忘
黑斑,黑斑
小儿疳积,小儿疳积
心包积液,心包积液
阴道排液呈黑水样,阴道排液呈黑水样
右边脸颊长痘,右边脸颊长痘
小儿鼻塞,小儿鼻塞
齿龈肿胀,齿龈肿胀
鼻粘膜苍白水肿,鼻粘膜苍白水肿
囊肿样改变,囊肿样改变
卵巢萎缩,卵巢萎缩
腰大肌阴影消失,腰大肌阴影消失
手背长斑,手背长斑
低钙血症,低钙血症
说话带鼻音,说话带鼻音
畏光及流泪,畏光及流泪
食欲减退,食欲减退
上腹部包块,上腹部包块
导水管周围受损,导水管周围受损
大腿以下或膝以...,大腿以下或膝以...
菌血症,菌血症
隔膜孔道狭小,隔膜孔道狭小
酸烧伤,酸烧伤
新生儿手足徐动,新生儿手足徐动
一侧下腹坠痛,一侧下腹坠痛
行走呈大步态,行走呈大步态
肺不张,肺不张
胸骨压痛,胸骨压痛
尿意窘迫,尿意窘迫
开放性神经管缺陷,开放性神经管缺陷
齿龈增生,齿龈增生
神经性耳聋,神经性耳聋
视物变小,视物变小
对称性肌无力,对称性肌无力
骨斑点,骨斑点
足底凸起,足底凸起
发作时精神障碍,发作时精神障碍
臀肌挛缩,臀肌挛缩
阴茎硬结,阴茎硬结
睾丸下垂,睾丸下垂
头皮松垂,头皮松垂
传导阻滞,传导阻滞
尿液有白色沉淀物,尿液有白色沉淀物
腹壁广泛性钙质沉着,腹壁广泛性钙质沉着
足痛,足痛
重症肌无力,重症肌无力
胰腺纤维化,胰腺纤维化
面色苍白,面色苍白
肝气郁结,肝气郁结
胃部隐痛,胃部隐痛
面部脂肪粒,面部脂肪粒
过早衰老,过早衰老
小腿瘙痒干燥,小腿瘙痒干燥
角膜糜烂,角膜糜烂
非对称性关节痛,非对称性关节痛
断毛癖,断毛癖
腭部可见小出血点,腭部可见小出血点
选择性缄默症,选择性缄默症
结肠血管发育不良,结肠血管发育不良
颌骨关节痛,颌骨关节痛
舞蹈样步态,舞蹈样步态
仝超,仝超
粪便嵌塞,粪便嵌塞
假笑,假笑
腹部血管杂音,腹部血管杂音
肝细胞索支架塌陷,肝细胞索支架塌陷
胃肠淋巴回流受阻,胃肠淋巴回流受阻
手足发抖,手足发抖
挛缩性瘢痕,挛缩性瘢痕
灌肠癖,灌肠癖
突发性绞痛,突发性绞痛
肾小球旁器增生,肾小球旁器增生
自我残伤行为,自我残伤行为
嘴唇干裂,嘴唇干裂
细小黄色瘤状皮疹,细小黄色瘤状皮疹
老来瘦,老来瘦
二羧基氨基酸尿,二羧基氨基酸尿
药物过敏反应,药物过敏反应
头皮触痛,头皮触痛
额部肿块,额部肿块
促脉,促脉
脸部大小不一,脸部大小不一
重度贫血,重度贫血
尿道口出现结节...,尿道口出现结节...
黏液分泌亢进,黏液分泌亢进
直腿伸踝试验阳性,直腿伸踝试验阳性
慢性腰痛伴下肢麻痛,慢性腰痛伴下肢麻痛
反复鼻出血,反复鼻出血
商艳红,商艳红
胃脘饱胀,胃脘饱胀
门齿间距增宽,门齿间距增宽
眼睑肿胀且呈淡绿色,眼睑肿胀且呈淡绿色
咳嗽性晕厥,咳嗽性晕厥
视网膜Roth斑,视网膜Roth斑
非怀孕的下腹增大,非怀孕的下腹增大
小儿面部皮疹,小儿面部皮疹
模仿性自动症,模仿性自动症
无痛性阴囊内肿块,无痛性阴囊内肿块
口唇常无力而不能鼓气,口唇常无力而不能鼓气
慢性腹痛,慢性腹痛
妊娠晚期或临产...,妊娠晚期或临产...
直肠危象,直肠危象
肛门畸形,肛门畸形
闭眼站立不能,闭眼站立不能
肘部剧烈疼痛，...,肘部剧烈疼痛，...
喉部淋巴滤泡增生,喉部淋巴滤泡增生
桡骨头发育不良,桡骨头发育不良
溃疡疼痛,溃疡疼痛
持续高烧,持续高烧
胎儿不完全臀先露,胎儿不完全臀先露
角栓,角栓
小腿以下缺血,小腿以下缺血
腹股沟疼痛,腹股沟疼痛
心律失常,心律失常
指（趾）甲颜色改变,指（趾）甲颜色改变
铅管样强直,铅管样强直
尿道结节,尿道结节
口渴,口渴
排出结石,排出结石
射精疼,射精疼
折刀现象,折刀现象
肝内形成嗜酸性肉芽肿,肝内形成嗜酸性肉芽肿
指甲营养障碍,指甲营养障碍
肾部积水现象,肾部积水现象
抱癖,抱癖
粪内或直肠乙状...,粪内或直肠乙状...
喜凉怕热,喜凉怕热
耳前庭功能受损,耳前庭功能受损
交感神经高度紧张,交感神经高度紧张
脐湿,脐湿
分离性遗忘,分离性遗忘
健康线异常,健康线异常
癌症晚期胃肠道症状,癌症晚期胃肠道症状
手麻,手麻
心境高涨,心境高涨
痴呆面容,痴呆面容
睡眠障碍,睡眠障碍
眼睛刺痛,眼睛刺痛
运动性兴奋或抑制,运动性兴奋或抑制
儿童行为孤僻,儿童行为孤僻
真皮侵袭性生长,真皮侵袭性生长
大小便潴留,大小便潴留
新生儿心力衰竭,新生儿心力衰竭
多饮,多饮
自动Babin...,自动Babin...
运动性忽略症,运动性忽略症
肝细胞内脂肪堆积过多,肝细胞内脂肪堆积过多
腹膜炎,腹膜炎
噎痛感,噎痛感
鳞状上皮,鳞状上皮
心包纤维增厚,心包纤维增厚
唇角脱屑,唇角脱屑
疥疮结节,疥疮结节
颈部呈僵直状,颈部呈僵直状
口唇出血,口唇出血
音调韵律的异常,音调韵律的异常
阴道口局部红肿热痛,阴道口局部红肿热痛
肌肉纤维震颤,肌肉纤维震颤
骨代谢减低,骨代谢减低
同向性偏盲,同向性偏盲
精囊增大,精囊增大
五志化火,五志化火
手掌疤痕畸形,手掌疤痕畸形
腹部型肥胖,腹部型肥胖
突发性疼痛,突发性疼痛
烧伤后脉搏增速,烧伤后脉搏增速
腹部“柔韧感”体征,腹部“柔韧感”体征
睾丸一大一小,睾丸一大一小
腹鸣,腹鸣
肌肉压痛,肌肉压痛
低血糖性昏迷,低血糖性昏迷
前囟饱满,前囟饱满
胃纳差症状,胃纳差症状
肥厚瘢痕,肥厚瘢痕
胃粘膜损伤,胃粘膜损伤
蝶鞍变形,蝶鞍变形
额叶癫痫的前额...,额叶癫痫的前额...
脾气虚,脾气虚
孕妇胃痛,孕妇胃痛
精神萎靡,精神萎靡
腰部酸胀及无力,腰部酸胀及无力
灰白色结节,灰白色结节
孕产妇腰痛,孕产妇腰痛
软腭运动不对称,软腭运动不对称
睡眠时睑闭合不全,睡眠时睑闭合不全
血中钙离子过高,血中钙离子过高
膝盖砸伤肿痛,膝盖砸伤肿痛
骨气臌,骨气臌
肘部扭伤,肘部扭伤
肾寒,肾寒
尿路结石,尿路结石
手臂发麻,手臂发麻
第２肋软骨痛,第２肋软骨痛
腰背部有皮毛窦,腰背部有皮毛窦
肿瘤性脱发,肿瘤性脱发
鼻前庭皮肤红肿疼痛,鼻前庭皮肤红肿疼痛
癔症步态,癔症步态
心火,心火
手无力不自觉的...,手无力不自觉的...
异性蛋白反应,异性蛋白反应
自杀行为,自杀行为
下唇麻木,下唇麻木
掌纹atd角大...,掌纹atd角大...
抗精子抗体阳性,抗精子抗体阳性
脸部肌肉酸痛,脸部肌肉酸痛
肛门反射减弱或消失,肛门反射减弱或消失
致死性上呼吸道出血,致死性上呼吸道出血
两臂不能上举而成垂肩,两臂不能上举而成垂肩
先兆流产,先兆流产
慢性房颤,慢性房颤
气郁体质,气郁体质
无助感,无助感
牵涉性头痛,牵涉性头痛
胃粘膜脱垂,胃粘膜脱垂
两手颤抖,两手颤抖
瘀血性痛经,瘀血性痛经
椎间盘退行性变,椎间盘退行性变
睾丸胀痛,睾丸胀痛
气虚体质,气虚体质
侧脑室增宽,侧脑室增宽
裂腭,裂腭
气阴两虚,气阴两虚
有排卵性功血,有排卵性功血
心脏“偷停”感,心脏“偷停”感
杵状指（趾）,杵状指（趾）
幻肢痛,幻肢痛
肺动脉杂音,肺动脉杂音
前列腺结石,前列腺结石
鼻腔不能关闭引...,鼻腔不能关闭引...
漏斗骨盆,漏斗骨盆
粉红色泡沫样痰,粉红色泡沫样痰
肝气犯脾,肝气犯脾
对听、视、触觉...,对听、视、触觉...
心音异常,心音异常
肝气郁节,肝气郁节
脏腑功能失调,脏腑功能失调
卵圆窝未闭,卵圆窝未闭
椎节分裂,椎节分裂
食管溃疡,食管溃疡
胆道闭锁,胆道闭锁
体温调节紊乱,体温调节紊乱
组织细胞增生,组织细胞增生
末梢神经炎,末梢神经炎
盐类皮质激素分泌过多,盐类皮质激素分泌过多
直肠与肛门狭窄,直肠与肛门狭窄
肝功检查胆红素...,肝功检查胆红素...
餐后发作性腹痛,餐后发作性腹痛
鼻毛变白,鼻毛变白
乳头溢出血性或...,乳头溢出血性或...
下肢红斑结节,下肢红斑结节
肝纤维化,肝纤维化
立毛反射减弱,立毛反射减弱
大便干结呈算盘珠状,大便干结呈算盘珠状
异常鱼鳞癣,异常鱼鳞癣
驻站医,驻站医
指甲有红色或黑色斑点,指甲有红色或黑色斑点
肺泡破裂,肺泡破裂
肝静脉回流障碍,肝静脉回流障碍
进食样自动症,进食样自动症
脾紫癜,脾紫癜
革脉,革脉
脑转移,脑转移
卵巢性多毛,卵巢性多毛
饭后心跳加快,饭后心跳加快
腹部不适,腹部不适
韧带扭伤,韧带扭伤
汗出如油,汗出如油
晋波,晋波
腹壁红斑,腹壁红斑
卵泡囊肿,卵泡囊肿
子宫移位,子宫移位
颈髓脱髓鞘性病变,颈髓脱髓鞘性病变
韧带拉伤,韧带拉伤
子宫收缩不良,子宫收缩不良
气体弥散障碍,气体弥散障碍
经间期出血,经间期出血
频繁遗精,频繁遗精
腹肌严重发育不良,腹肌严重发育不良
甲状腺扪及光滑...,甲状腺扪及光滑...
颅骨骨折,颅骨骨折
指、趾甲显现苍...,指、趾甲显现苍...
食指指甲凹陷,食指指甲凹陷
听不懂别人及自...,听不懂别人及自...
溃疡外观呈菜花样,溃疡外观呈菜花样
打嗝,打嗝
胸片示肺内孤立结节,胸片示肺内孤立结节
眼前冒紫烟,眼前冒紫烟
手掌硬性水肿,手掌硬性水肿
肩部或肩胛区持...,肩部或肩胛区持...
子宫痉挛性狭窄环,子宫痉挛性狭窄环
食物下咽时颈部...,食物下咽时颈部...
肾前性肾功能不全,肾前性肾功能不全
抗利尿激素(A...,抗利尿激素(A...
血性耳分泌物,血性耳分泌物
持续性头晕,持续性头晕
心包压塞,心包压塞
情绪起伏大,情绪起伏大
心窝部隐痛,心窝部隐痛
癫痫伴发的神经症,癫痫伴发的神经症
实脉,实脉
岳军,岳军
颅脑损伤后头痛,颅脑损伤后头痛
舌干苔厚,舌干苔厚
菱形-现象,菱形-现象
盲袋阴道,盲袋阴道
血运障碍,血运障碍
神经衰弱综合症,神经衰弱综合症
对侧肢体偏瘫,对侧肢体偏瘫
阴囊起疙瘩,阴囊起疙瘩
继发感染,继发感染
餐后血糖高,餐后血糖高
视网膜出血,视网膜出血
经期前乳房痛,经期前乳房痛
肘关节疼痛,肘关节疼痛
巨大膀胱,巨大膀胱
咳嗽反射,咳嗽反射
胸壁血管充盈,胸壁血管充盈
骨脆,骨脆
视觉识别障碍性眩晕,视觉识别障碍性眩晕
胃排空延缓,胃排空延缓
青春期肥胖,青春期肥胖
脉缓,脉缓
指(趾)骨梗死,指(趾)骨梗死
残株型骨折,残株型骨折
临产后胎头衔接较晚,临产后胎头衔接较晚
收缩期反流性杂音,收缩期反流性杂音
急性肠扭转,急性肠扭转
图形定向障碍,图形定向障碍
腹肌肌肉抽搐,腹肌肌肉抽搐
牙齿黑斑,牙齿黑斑
持续发烧,持续发烧
β-氨基酸尿,β-氨基酸尿
下肢弥漫性水肿,下肢弥漫性水肿
肝叶萎缩,肝叶萎缩
指尖边缘指甲有凹陷,指尖边缘指甲有凹陷
内斜A征,内斜A征
烦躁不安,烦躁不安
子宫下垂,子宫下垂
膝关节内侧肿胀...,膝关节内侧肿胀...
频繁性惊醒,频繁性惊醒
老人便秘,老人便秘
淋巴阻塞,淋巴阻塞
膝盖长骨刺,膝盖长骨刺
输尿管间脊肥大,输尿管间脊肥大
生理盲点扩大,生理盲点扩大
风团,风团
玻璃体内可见球形囊体,玻璃体内可见球形囊体
肠闭锁,肠闭锁
头盆不称,头盆不称
呆滞,呆滞
内向性思维,内向性思维
色素斑,色素斑
结缔组织性外痔,结缔组织性外痔
耳道流脓,耳道流脓
睡眠节律紊乱,睡眠节律紊乱
淋巴结充血,淋巴结充血
胸部挫伤,胸部挫伤
肛门湿疹瘙痒,肛门湿疹瘙痒
轴性遗忘症,轴性遗忘症
增生性骨膜炎,增生性骨膜炎
轻度烧伤,轻度烧伤
血疱,血疱
前臂旋转痛,前臂旋转痛
血栓脱落,血栓脱落
口唇潮红,口唇潮红
继发性癫痫,继发性癫痫
反复肺不张,反复肺不张
括约肌功能障碍,括约肌功能障碍
前房下方有红色血平面,前房下方有红色血平面
呃逆,呃逆
胸腰椎压缩性骨折,胸腰椎压缩性骨折
食管瘘,食管瘘
蛙形腹,蛙形腹
粉红色泡沫痰,粉红色泡沫痰
溃疡穿孔或出血,溃疡穿孔或出血
低磷血症,低磷血症
上半身肥胖型,上半身肥胖型
阴道异味,阴道异味
超量饮酒后两下...,超量饮酒后两下...
感染性发热,感染性发热
血性恶露持续时间延长,血性恶露持续时间延长
脊肋角膨隆,脊肋角膨隆
横纹肌溶解,横纹肌溶解
牙体损伤,牙体损伤
吞咽时发生晕厥,吞咽时发生晕厥
站立久后的浮肿,站立久后的浮肿
风湿性血管炎,风湿性血管炎
阴道闭锁,阴道闭锁
女性第二性征消失,女性第二性征消失
胸痛,胸痛
鼻孔朝天或鼻孔前倾,鼻孔朝天或鼻孔前倾
足部坏疽,足部坏疽
短缩舌,短缩舌
气机不畅,气机不畅
翻身困难,翻身困难
眼皮下垂,眼皮下垂
血偏酸,血偏酸
脊髓性间歇破行,脊髓性间歇破行
摸空症,摸空症
头昏想睡觉,头昏想睡觉
肩胛带的肌肉不发达,肩胛带的肌肉不发达
牙齿萌出疼痛,牙齿萌出疼痛
眼张不开,眼张不开
躯体性疾病所致...,躯体性疾病所致...
舌背中后部黑色丛毛,舌背中后部黑色丛毛
小腿肚抽筋,小腿肚抽筋
过度换气综合征,过度换气综合征
龟头出血,龟头出血
脊髓半切综合征,脊髓半切综合征
苔黄腻,苔黄腻
亢丽芳,亢丽芳
淋巴结穿刺有草...,淋巴结穿刺有草...
神经根刺激,神经根刺激
转氨酶增高,转氨酶增高
直肠狭窄,直肠狭窄
